investor_id,scheme_code,scheme_name,sebi_category,month_date,tenure_months,sip_amount,payment_status,nav_value,age,city_tier,occupation_type,discontinued,discontinuation_date
INV10361,SCH113,Income Plus Fund,Flexi Cap Equity,2023-09-01,2,5000,Paid,58.856,24,Tier 1,Professional,1,2024-10-01
INV10361,SCH113,Income Plus Fund,Flexi Cap Equity,2023-10-01,3,5000,Paid,59.9113,24,Tier 1,Professional,1,2024-10-01
INV10361,SCH113,Income Plus Fund,Flexi Cap Equity,2023-11-01,4,5000,Missed,63.4418,24,Tier 1,Professional,1,2024-10-01
INV10361,SCH113,Income Plus Fund,Flexi Cap Equity,2023-12-01,5,5000,Missed,63.7404,24,Tier 1,Professional,1,2024-10-01
INV10361,SCH113,Income Plus Fund,Flexi Cap Equity,2024-01-01,6,5000,Paid,58.0068,24,Tier 1,Professional,1,2024-10-01
INV10361,SCH113,Income Plus Fund,Flexi Cap Equity,2024-02-01,7,5000,Paid,59.143,24,Tier 1,Professional,1,2024-10-01
INV10361,SCH113,Income Plus Fund,Flexi Cap Equity,2024-03-01,8,5000,Paid,56.0219,24,Tier 1,Professional,1,2024-10-01
INV10361,SCH113,Income Plus Fund,Flexi Cap Equity,2024-04-01,9,5000,Paid,58.27,24,Tier 1,Professional,1,2024-10-01
INV10361,SCH113,Income Plus Fund,Flexi Cap Equity,2024-05-01,10,5000,Paid,58.547,24,Tier 1,Professional,1,2024-10-01
INV10361,SCH113,Income Plus Fund,Flexi Cap Equity,2024-06-01,11,5000,Missed,57.5782,24,Tier 1,Professional,1,2024-10-01
INV10361,SCH113,Income Plus Fund,Flexi Cap Equity,2024-07-01,12,5000,Paid,55.5054,24,Tier 1,Professional,1,2024-10-01
INV10361,SCH113,Income Plus Fund,Flexi Cap Equity,2024-08-01,13,5000,Missed,54.8453,24,Tier 1,Professional,1,2024-10-01
INV10361,SCH113,Income Plus Fund,Flexi Cap Equity,2024-09-01,14,5000,Missed,55.0171,24,Tier 1,Professional,1,2024-10-01
INV10361,SCH113,Income Plus Fund,Flexi Cap Equity,2024-10-01,15,5000,Missed,59.0778,24,Tier 1,Professional,1,2024-10-01
INV10362,SCH109,ELSS Growth Fund,Index Fund,2023-12-01,1,2500,Paid,110.8711,21,Tier 1,Salaried,1,2025-06-01
INV10362,SCH109,ELSS Growth Fund,Index Fund,2024-01-01,2,2500,Missed,110.2034,21,Tier 1,Salaried,1,2025-06-01
INV10362,SCH109,ELSS Growth Fund,Index Fund,2024-02-01,3,2500,Missed,112.2613,21,Tier 1,Salaried,1,2025-06-01
INV10362,SCH109,ELSS Growth Fund,Index Fund,2024-03-01,4,2500,Paid,112.2051,21,Tier 1,Salaried,1,2025-06-01
INV10362,SCH109,ELSS Growth Fund,Index Fund,2024-04-01,5,2500,Missed,111.7393,21,Tier 1,Salaried,1,2025-06-01
INV10362,SCH109,ELSS Growth Fund,Index Fund,2024-05-01,6,2500,Paid,106.6919,21,Tier 1,Salaried,1,2025-06-01
INV10362,SCH109,ELSS Growth Fund,Index Fund,2024-06-01,7,2500,Missed,114.2361,21,Tier 1,Salaried,1,2025-06-01
INV10362,SCH109,ELSS Growth Fund,Index Fund,2024-07-01,8,2500,Missed,116.8382,21,Tier 1,Salaried,1,2025-06-01
INV10362,SCH109,ELSS Growth Fund,Index Fund,2024-08-01,9,2500,Paid,114.5757,21,Tier 1,Salaried,1,2025-06-01
INV10362,SCH109,ELSS Growth Fund,Index Fund,2024-09-01,10,2500,Paid,111.1942,21,Tier 1,Salaried,1,2025-06-01
INV10362,SCH109,ELSS Growth Fund,Index Fund,2024-10-01,11,2500,Missed,109.6489,21,Tier 1,Salaried,1,2025-06-01
INV10362,SCH109,ELSS Growth Fund,Index Fund,2024-11-01,12,2500,Paid,107.4357,21,Tier 1,Salaried,1,2025-06-01
INV10362,SCH109,ELSS Growth Fund,Index Fund,2024-12-01,13,2500,Paid,100.5981,21,Tier 1,Salaried,1,2025-06-01
INV10362,SCH109,ELSS Growth Fund,Index Fund,2025-01-01,14,2500,Paid,105.76,21,Tier 1,Salaried,1,2025-06-01
INV10362,SCH109,ELSS Growth Fund,Index Fund,2025-02-01,15,2500,Paid,109.6807,21,Tier 1,Salaried,1,2025-06-01
INV10362,SCH109,ELSS Growth Fund,Index Fund,2025-03-01,16,2500,Paid,109.547,21,Tier 1,Salaried,1,2025-06-01
INV10362,SCH109,ELSS Growth Fund,Index Fund,2025-04-01,17,2500,Missed,112.8708,21,Tier 1,Salaried,1,2025-06-01
INV10362,SCH109,ELSS Growth Fund,Index Fund,2025-05-01,18,2500,Missed,116.5493,21,Tier 1,Salaried,1,2025-06-01
INV10362,SCH109,ELSS Growth Fund,Index Fund,2025-06-01,19,2500,Missed,115.5637,21,Tier 1,Salaried,1,2025-06-01
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2023-07-01,1,500,Paid,74.2449,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2023-08-01,2,500,Paid,70.1742,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2023-09-01,3,500,Paid,67.549,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2023-10-01,4,500,Missed,68.528,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2023-11-01,5,500,Paid,71.8303,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2023-12-01,6,500,Paid,72.3252,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-01-01,7,500,Paid,76.8187,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-02-01,8,500,Paid,76.4104,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-03-01,9,500,Paid,76.507,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-04-01,10,500,Missed,73.3695,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-05-01,11,500,Paid,69.9243,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-06-01,12,500,Missed,73.5986,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-07-01,13,500,Paid,69.2569,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-08-01,14,500,Paid,68.2068,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-09-01,15,500,Paid,72.0076,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-10-01,16,500,Missed,65.5492,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-11-01,17,500,Paid,71.1054,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2024-12-01,18,500,Paid,67.2659,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-01-01,19,500,Paid,72.9864,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-02-01,20,500,Missed,68.674,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-03-01,21,500,Missed,72.2717,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-04-01,22,500,Paid,70.2174,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-05-01,23,500,Paid,79.0122,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-06-01,24,500,Paid,78.2862,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-07-01,25,500,Missed,73.1025,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-08-01,26,500,Paid,75.7013,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-09-01,27,500,Paid,74.0176,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-10-01,28,500,Paid,77.1183,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-11-01,29,500,Paid,83.5924,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2025-12-01,30,500,Paid,88.123,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2026-01-01,31,500,Missed,79.9475,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2026-02-01,32,500,Paid,75.1348,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2026-03-01,33,500,Paid,76.7057,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2026-04-01,34,500,Paid,78.7951,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2026-05-01,35,500,Missed,67.7838,34,Tier 2,Salaried,0,
INV10363,SCH111,Hybrid Equity Fund,Mid Cap Equity,2026-06-01,36,500,Missed,62.9319,34,Tier 2,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2023-10-01,1,3000,Paid,98.1508,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2023-11-01,2,3000,Paid,99.7385,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2023-12-01,3,3000,Paid,100.9899,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2024-01-01,4,3000,Paid,102.6253,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2024-02-01,5,3000,Paid,104.4888,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2024-03-01,6,3000,Paid,105.0097,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2024-04-01,7,3000,Paid,106.3812,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2024-05-01,8,3000,Paid,106.9096,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2024-06-01,9,3000,Paid,107.3077,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2024-07-01,10,3000,Paid,109.9785,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2024-08-01,11,3000,Missed,111.8346,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2024-09-01,12,3000,Paid,111.3557,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2024-10-01,13,3000,Paid,114.1372,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2024-11-01,14,3000,Paid,115.845,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2024-12-01,15,3000,Paid,117.5149,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2025-01-01,16,3000,Missed,117.9903,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2025-02-01,17,3000,Paid,116.0308,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2025-03-01,18,3000,Paid,118.7118,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2025-04-01,19,3000,Paid,122.5907,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2025-05-01,20,3000,Paid,121.4909,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2025-06-01,21,3000,Paid,121.2191,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2025-07-01,22,3000,Missed,120.1261,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2025-08-01,23,3000,Paid,117.5274,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2025-09-01,24,3000,Paid,122.2271,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2025-10-01,25,3000,Paid,121.9015,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2025-11-01,26,3000,Paid,124.8948,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2025-12-01,27,3000,Paid,128.4968,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2026-01-01,28,3000,Missed,126.7575,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2026-02-01,29,3000,Paid,131.4427,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2026-03-01,30,3000,Paid,131.369,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2026-04-01,31,3000,Paid,134.255,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2026-05-01,32,3000,Paid,138.1762,27,Tier 3,Salaried,0,
INV10364,SCH106,Flexi Growth Fund,Debt - Short Duration,2026-06-01,33,3000,Paid,137.7448,27,Tier 3,Salaried,0,
INV10365,SCH114,Corporate Bond Fund,ELSS (Tax Saver),2024-03-01,1,1000,Paid,46.8309,36,Tier 3,Business Owner,1,2024-06-01
INV10365,SCH114,Corporate Bond Fund,ELSS (Tax Saver),2024-04-01,2,1000,Missed,45.0067,36,Tier 3,Business Owner,1,2024-06-01
INV10365,SCH114,Corporate Bond Fund,ELSS (Tax Saver),2024-05-01,3,1000,Missed,45.6103,36,Tier 3,Business Owner,1,2024-06-01
INV10365,SCH114,Corporate Bond Fund,ELSS (Tax Saver),2024-06-01,4,1000,Missed,45.9382,36,Tier 3,Business Owner,1,2024-06-01
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2024-03-01,1,500,Paid,27.4545,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2024-04-01,2,500,Paid,27.4034,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2024-05-01,3,500,Paid,29.0193,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2024-06-01,4,500,Missed,29.5821,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2024-07-01,5,500,Paid,29.0375,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2024-08-01,6,500,Paid,28.743,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2024-09-01,7,500,Paid,28.0506,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2024-10-01,8,500,Paid,28.3838,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2024-11-01,9,500,Missed,28.5201,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2024-12-01,10,500,Paid,28.5347,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2025-01-01,11,500,Paid,27.9887,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2025-02-01,12,500,Paid,27.7214,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2025-03-01,13,500,Missed,27.8575,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2025-04-01,14,500,Paid,28.0108,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2025-05-01,15,500,Paid,28.5565,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2025-06-01,16,500,Paid,27.721,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2025-07-01,17,500,Missed,28.3661,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2025-08-01,18,500,Paid,28.1665,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2025-09-01,19,500,Paid,28.5135,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2025-10-01,20,500,Paid,29.5768,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2025-11-01,21,500,Paid,29.6793,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2025-12-01,22,500,Paid,30.732,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2026-01-01,23,500,Paid,32.4274,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2026-02-01,24,500,Paid,32.652,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2026-03-01,25,500,Paid,34.2827,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2026-04-01,26,500,Paid,33.9445,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2026-05-01,27,500,Paid,34.3957,31,Tier 3,Business Owner,0,
INV10366,SCH107,Multi Cap Fund,Debt - Corporate Bond,2026-06-01,28,500,Paid,34.4084,31,Tier 3,Business Owner,0,
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2024-03-01,1,2500,Missed,18.1938,34,Tier 1,Salaried,1,2026-05-01
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2024-04-01,2,2500,Missed,19.0271,34,Tier 1,Salaried,1,2026-05-01
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2024-05-01,3,2500,Paid,20.2353,34,Tier 1,Salaried,1,2026-05-01
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2024-06-01,4,2500,Missed,18.7996,34,Tier 1,Salaried,1,2026-05-01
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2024-07-01,5,2500,Paid,20.1485,34,Tier 1,Salaried,1,2026-05-01
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2024-08-01,6,2500,Paid,20.6738,34,Tier 1,Salaried,1,2026-05-01
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2024-09-01,7,2500,Paid,21.8191,34,Tier 1,Salaried,1,2026-05-01
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2024-10-01,8,2500,Paid,23.6008,34,Tier 1,Salaried,1,2026-05-01
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2024-11-01,9,2500,Paid,24.7254,34,Tier 1,Salaried,1,2026-05-01
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2024-12-01,10,2500,Paid,22.7248,34,Tier 1,Salaried,1,2026-05-01
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2025-01-01,11,2500,Paid,22.2947,34,Tier 1,Salaried,1,2026-05-01
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2025-02-01,12,2500,Missed,20.6409,34,Tier 1,Salaried,1,2026-05-01
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2025-03-01,13,2500,Paid,18.3636,34,Tier 1,Salaried,1,2026-05-01
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2025-04-01,14,2500,Missed,17.2228,34,Tier 1,Salaried,1,2026-05-01
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2025-05-01,15,2500,Paid,16.9745,34,Tier 1,Salaried,1,2026-05-01
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2025-06-01,16,2500,Missed,19.059,34,Tier 1,Salaried,1,2026-05-01
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2025-07-01,17,2500,Missed,19.1171,34,Tier 1,Salaried,1,2026-05-01
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2025-08-01,18,2500,Paid,19.6247,34,Tier 1,Salaried,1,2026-05-01
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2025-09-01,19,2500,Paid,19.1051,34,Tier 1,Salaried,1,2026-05-01
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2025-10-01,20,2500,Missed,18.9582,34,Tier 1,Salaried,1,2026-05-01
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2025-11-01,21,2500,Missed,19.1265,34,Tier 1,Salaried,1,2026-05-01
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2025-12-01,22,2500,Paid,18.9179,34,Tier 1,Salaried,1,2026-05-01
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2026-01-01,23,2500,Paid,19.6591,34,Tier 1,Salaried,1,2026-05-01
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2026-02-01,24,2500,Paid,19.0183,34,Tier 1,Salaried,1,2026-05-01
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2026-03-01,25,2500,Missed,17.5334,34,Tier 1,Salaried,1,2026-05-01
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2026-04-01,26,2500,Missed,15.9655,34,Tier 1,Salaried,1,2026-05-01
INV10367,SCH102,Emerging Leaders Fund,Small Cap Equity,2026-05-01,27,2500,Missed,16.8957,34,Tier 1,Salaried,1,2026-05-01
INV10368,SCH117,Overnight Fund,Debt - Corporate Bond,2024-06-01,1,1000,Paid,25.7679,41,Tier 1,Salaried,0,
INV10368,SCH117,Overnight Fund,Debt - Corporate Bond,2024-07-01,2,1000,Paid,25.7676,41,Tier 1,Salaried,0,
INV10368,SCH117,Overnight Fund,Debt - Corporate Bond,2024-08-01,3,1000,Paid,25.7812,41,Tier 1,Salaried,0,
INV10368,SCH117,Overnight Fund,Debt - Corporate Bond,2024-09-01,4,1000,Paid,25.6216,41,Tier 1,Salaried,0,
INV10368,SCH117,Overnight Fund,Debt - Corporate Bond,2024-10-01,5,1000,Paid,25.8898,41,Tier 1,Salaried,0,
INV10368,SCH117,Overnight Fund,Debt - Corporate Bond,2024-11-01,6,1000,Paid,26.0002,41,Tier 1,Salaried,0,
INV10368,SCH117,Overnight Fund,Debt - Corporate Bond,2024-12-01,7,1000,Missed,26.4386,41,Tier 1,Salaried,0,
INV10368,SCH117,Overnight Fund,Debt - Corporate Bond,2025-01-01,8,1000,Paid,25.4041,41,Tier 1,Salaried,0,
INV10368,SCH117,Overnight Fund,Debt - Corporate Bond,2025-02-01,9,1000,Paid,25.8503,41,Tier 1,Salaried,0,
INV10368,SCH117,Overnight Fund,Debt - Corporate Bond,2025-03-01,10,1000,Paid,24.5424,41,Tier 1,Salaried,0,
INV10368,SCH117,Overnight Fund,Debt - Corporate Bond,2025-04-01,11,1000,Paid,24.9673,41,Tier 1,Salaried,0,
INV10368,SCH117,Overnight Fund,Debt - Corporate Bond,2025-05-01,12,1000,Paid,25.1624,41,Tier 1,Salaried,0,
INV10368,SCH117,Overnight Fund,Debt - Corporate Bond,2025-06-01,13,1000,Paid,24.3216,41,Tier 1,Salaried,0,
INV10368,SCH117,Overnight Fund,Debt - Corporate Bond,2025-07-01,14,1000,Paid,24.4977,41,Tier 1,Salaried,0,
INV10368,SCH117,Overnight Fund,Debt - Corporate Bond,2025-08-01,15,1000,Paid,24.9623,41,Tier 1,Salaried,0,
INV10368,SCH117,Overnight Fund,Debt - Corporate Bond,2025-09-01,16,1000,Paid,25.1326,41,Tier 1,Salaried,0,
INV10368,SCH117,Overnight Fund,Debt - Corporate Bond,2025-10-01,17,1000,Paid,25.2454,41,Tier 1,Salaried,0,
INV10368,SCH117,Overnight Fund,Debt - Corporate Bond,2025-11-01,18,1000,Paid,25.1895,41,Tier 1,Salaried,0,
INV10368,SCH117,Overnight Fund,Debt - Corporate Bond,2025-12-01,19,1000,Paid,25.4573,41,Tier 1,Salaried,0,
INV10368,SCH117,Overnight Fund,Debt - Corporate Bond,2026-01-01,20,1000,Paid,25.8443,41,Tier 1,Salaried,0,
INV10368,SCH117,Overnight Fund,Debt - Corporate Bond,2026-02-01,21,1000,Missed,25.9131,41,Tier 1,Salaried,0,
INV10368,SCH117,Overnight Fund,Debt - Corporate Bond,2026-03-01,22,1000,Paid,26.0437,41,Tier 1,Salaried,0,
INV10368,SCH117,Overnight Fund,Debt - Corporate Bond,2026-04-01,23,1000,Paid,25.7414,41,Tier 1,Salaried,0,
INV10368,SCH117,Overnight Fund,Debt - Corporate Bond,2026-05-01,24,1000,Paid,26.3436,41,Tier 1,Salaried,0,
INV10368,SCH117,Overnight Fund,Debt - Corporate Bond,2026-06-01,25,1000,Missed,26.0574,41,Tier 1,Salaried,0,
INV10369,SCH109,ELSS Growth Fund,Index Fund,2024-03-01,1,1500,Missed,28.9253,31,Tier 2,Salaried,0,
INV10369,SCH109,ELSS Growth Fund,Index Fund,2024-04-01,2,1500,Paid,28.6651,31,Tier 2,Salaried,0,
INV10369,SCH109,ELSS Growth Fund,Index Fund,2024-05-01,3,1500,Paid,29.0994,31,Tier 2,Salaried,0,
INV10369,SCH109,ELSS Growth Fund,Index Fund,2024-06-01,4,1500,Paid,28.8518,31,Tier 2,Salaried,0,
INV10369,SCH109,ELSS Growth Fund,Index Fund,2024-07-01,5,1500,Paid,28.8361,31,Tier 2,Salaried,0,
INV10369,SCH109,ELSS Growth Fund,Index Fund,2024-08-01,6,1500,Paid,27.5914,31,Tier 2,Salaried,0,
INV10369,SCH109,ELSS Growth Fund,Index Fund,2024-09-01,7,1500,Paid,28.4776,31,Tier 2,Salaried,0,
INV10369,SCH109,ELSS Growth Fund,Index Fund,2024-10-01,8,1500,Missed,29.4125,31,Tier 2,Salaried,0,
INV10369,SCH109,ELSS Growth Fund,Index Fund,2024-11-01,9,1500,Paid,28.6832,31,Tier 2,Salaried,0,
INV10369,SCH109,ELSS Growth Fund,Index Fund,2024-12-01,10,1500,Paid,28.0518,31,Tier 2,Salaried,0,
INV10369,SCH109,ELSS Growth Fund,Index Fund,2025-01-01,11,1500,Paid,28.3404,31,Tier 2,Salaried,0,
INV10369,SCH109,ELSS Growth Fund,Index Fund,2025-02-01,12,1500,Paid,27.999,31,Tier 2,Salaried,0,
INV10369,SCH109,ELSS Growth Fund,Index Fund,2025-03-01,13,1500,Paid,28.3913,31,Tier 2,Salaried,0,
INV10369,SCH109,ELSS Growth Fund,Index Fund,2025-04-01,14,1500,Paid,29.9051,31,Tier 2,Salaried,0,
INV10369,SCH109,ELSS Growth Fund,Index Fund,2025-05-01,15,1500,Paid,29.2091,31,Tier 2,Salaried,0,
